Information: Updating graph... (UID-83)
 
****************************************
Report : cell
Design : FIR_Filter_Project1_1
Version: O-2018.06-SP1
Date   : Sun Sep  8 21:30:47 2024
****************************************

Attributes:
    b - black box (unknown)
    h - hierarchical
    n - noncombinational
    r - removable
    u - contains unmapped logic

Cell                      Reference       Library             Area  Attributes
U1056                     inv             library         1.000000  
U1057                     nand2           library         1.000000  
U1058                     inv             library         1.000000  
U1059                     nand2           library         1.000000  
U1060                     inv             library         1.000000  
U1061                     nand2           library         1.000000  
U1062                     inv             library         1.000000  
U1063                     nand2           library         1.000000  
U1064                     inv             library         1.000000  
U1065                     nand2           library         1.000000  
U1066                     inv             library         1.000000  
U1067                     nand2           library         1.000000  
U1068                     inv             library         1.000000  
U1069                     nand2           library         1.000000  
U1070                     inv             library         1.000000  
U1071                     nand2           library         1.000000  
U1072                     nor2            library         1.000000  
U1073                     inv             library         1.000000  
U1074                     nor2            library         1.000000  
U1075                     inv             library         1.000000  
U1076                     nor2            library         1.000000  
U1077                     inv             library         1.000000  
U1078                     nor2            library         1.000000  
U1079                     inv             library         1.000000  
U1080                     nor2            library         1.000000  
U1081                     inv             library         1.000000  
U1082                     nor2            library         1.000000  
U1083                     inv             library         1.000000  
U1084                     nor2            library         1.000000  
U1085                     inv             library         1.000000  
U1086                     nor2            library         1.000000  
U1087                     inv             library         1.000000  
U1088                     inv             library         1.000000  
U1089                     nand2           library         1.000000  
U1090                     inv             library         1.000000  
U1091                     nand2           library         1.000000  
U1092                     inv             library         1.000000  
U1093                     nand2           library         1.000000  
U1094                     inv             library         1.000000  
U1095                     nand2           library         1.000000  
U1096                     inv             library         1.000000  
U1097                     nand2           library         1.000000  
U1098                     inv             library         1.000000  
U1099                     nand2           library         1.000000  
U1100                     inv             library         1.000000  
U1101                     nand2           library         1.000000  
U1102                     inv             library         1.000000  
U1103                     nand2           library         1.000000  
U1104                     nor2            library         1.000000  
U1105                     inv             library         1.000000  
U1106                     nor2            library         1.000000  
U1107                     inv             library         1.000000  
U1108                     nor2            library         1.000000  
U1109                     inv             library         1.000000  
U1110                     nor2            library         1.000000  
U1111                     inv             library         1.000000  
U1112                     nor2            library         1.000000  
U1113                     inv             library         1.000000  
U1114                     nor2            library         1.000000  
U1115                     inv             library         1.000000  
U1116                     nor2            library         1.000000  
U1117                     inv             library         1.000000  
U1118                     nor2            library         1.000000  
U1119                     inv             library         1.000000  
U1120                     nor2            library         1.000000  
U1121                     inv             library         1.000000  
U1122                     nor2            library         1.000000  
U1123                     inv             library         1.000000  
U1124                     nor2            library         1.000000  
U1125                     inv             library         1.000000  
U1126                     nor2            library         1.000000  
U1127                     inv             library         1.000000  
U1128                     nor2            library         1.000000  
U1129                     inv             library         1.000000  
U1130                     nor2            library         1.000000  
U1131                     inv             library         1.000000  
U1132                     nor2            library         1.000000  
U1133                     inv             library         1.000000  
U1134                     nor2            library         1.000000  
U1135                     inv             library         1.000000  
U1136                     inv             library         1.000000  
U1137                     nand2           library         1.000000  
U1138                     inv             library         1.000000  
U1139                     nand2           library         1.000000  
U1140                     inv             library         1.000000  
U1141                     nand2           library         1.000000  
U1142                     inv             library         1.000000  
U1143                     nand2           library         1.000000  
U1144                     inv             library         1.000000  
U1145                     nand2           library         1.000000  
U1146                     inv             library         1.000000  
U1147                     nand2           library         1.000000  
U1148                     inv             library         1.000000  
U1149                     nand2           library         1.000000  
U1150                     inv             library         1.000000  
U1151                     nand2           library         1.000000  
U1152                     nor2            library         1.000000  
U1153                     inv             library         1.000000  
U1154                     nor2            library         1.000000  
U1155                     inv             library         1.000000  
U1156                     nor2            library         1.000000  
U1157                     inv             library         1.000000  
U1158                     nor2            library         1.000000  
U1159                     inv             library         1.000000  
U1160                     nor2            library         1.000000  
U1161                     inv             library         1.000000  
U1162                     nor2            library         1.000000  
U1163                     inv             library         1.000000  
U1164                     nor2            library         1.000000  
U1165                     inv             library         1.000000  
U1166                     nor2            library         1.000000  
U1167                     inv             library         1.000000  
U1168                     inv             library         1.000000  
U1169                     nand2           library         1.000000  
U1170                     inv             library         1.000000  
U1171                     nand2           library         1.000000  
U1172                     inv             library         1.000000  
U1173                     nand2           library         1.000000  
U1174                     inv             library         1.000000  
U1175                     nand2           library         1.000000  
U1176                     inv             library         1.000000  
U1177                     nand2           library         1.000000  
U1178                     inv             library         1.000000  
U1179                     nand2           library         1.000000  
U1180                     inv             library         1.000000  
U1181                     nand2           library         1.000000  
U1182                     inv             library         1.000000  
U1183                     nand2           library         1.000000  
U1184                     nor2            library         1.000000  
U1185                     inv             library         1.000000  
U1186                     nor2            library         1.000000  
U1187                     inv             library         1.000000  
U1188                     nor2            library         1.000000  
U1189                     inv             library         1.000000  
U1190                     nor2            library         1.000000  
U1191                     inv             library         1.000000  
U1192                     nor2            library         1.000000  
U1193                     inv             library         1.000000  
U1194                     nor2            library         1.000000  
U1195                     inv             library         1.000000  
U1196                     nor2            library         1.000000  
U1197                     inv             library         1.000000  
U1198                     nor2            library         1.000000  
U1199                     inv             library         1.000000  
U1200                     nor2            library         1.000000  
U1201                     inv             library         1.000000  
U1202                     nor2            library         1.000000  
U1203                     inv             library         1.000000  
U1204                     nor2            library         1.000000  
U1205                     inv             library         1.000000  
U1206                     nor2            library         1.000000  
U1207                     inv             library         1.000000  
U1208                     nor2            library         1.000000  
U1209                     inv             library         1.000000  
U1210                     nor2            library         1.000000  
U1211                     inv             library         1.000000  
U1212                     nor2            library         1.000000  
U1213                     inv             library         1.000000  
U1214                     nor2            library         1.000000  
U1215                     inv             library         1.000000  
U1216                     inv             library         1.000000  
U1217                     nand2           library         1.000000  
U1218                     inv             library         1.000000  
U1219                     nand2           library         1.000000  
U1220                     inv             library         1.000000  
U1221                     nand2           library         1.000000  
U1222                     inv             library         1.000000  
U1223                     nand2           library         1.000000  
U1224                     inv             library         1.000000  
U1225                     nand2           library         1.000000  
U1226                     inv             library         1.000000  
U1227                     nand2           library         1.000000  
U1228                     inv             library         1.000000  
U1229                     nand2           library         1.000000  
U1230                     inv             library         1.000000  
U1231                     nand2           library         1.000000  
U1233                     nor2            library         1.000000  
U1234                     inv             library         1.000000  
U1235                     nor2            library         1.000000  
U1236                     inv             library         1.000000  
U1237                     nor2            library         1.000000  
U1238                     inv             library         1.000000  
U1239                     nor2            library         1.000000  
U1240                     inv             library         1.000000  
U1241                     nor2            library         1.000000  
U1242                     inv             library         1.000000  
U1243                     nor2            library         1.000000  
U1244                     inv             library         1.000000  
U1245                     nor2            library         1.000000  
U1246                     inv             library         1.000000  
U1247                     nor2            library         1.000000  
U1248                     inv             library         1.000000  
U1249                     nor2            library         1.000000  
U1250                     inv             library         1.000000  
U1251                     nor2            library         1.000000  
U1252                     inv             library         1.000000  
U1253                     nor2            library         1.000000  
U1254                     inv             library         1.000000  
U1255                     nor2            library         1.000000  
U1256                     inv             library         1.000000  
U1257                     nor2            library         1.000000  
U1258                     inv             library         1.000000  
U1259                     nor2            library         1.000000  
U1260                     inv             library         1.000000  
U1261                     nor2            library         1.000000  
U1262                     inv             library         1.000000  
U1263                     nor2            library         1.000000  
U1264                     inv             library         1.000000  
U1265                     nor2            library         1.000000  
U1266                     inv             library         1.000000  
U1267                     nor2            library         1.000000  
U1268                     inv             library         1.000000  
U1269                     nor2            library         1.000000  
U1270                     inv             library         1.000000  
U1271                     nor2            library         1.000000  
U1272                     inv             library         1.000000  
U1273                     nor2            library         1.000000  
U1274                     inv             library         1.000000  
U1275                     nor2            library         1.000000  
U1276                     inv             library         1.000000  
U1277                     nor2            library         1.000000  
U1278                     inv             library         1.000000  
U1279                     nor2            library         1.000000  
U1280                     inv             library         1.000000  
U1281                     nor2            library         1.000000  
U1282                     inv             library         1.000000  
U1283                     nor2            library         1.000000  
U1284                     inv             library         1.000000  
U1285                     nor2            library         1.000000  
U1286                     inv             library         1.000000  
U1287                     nor2            library         1.000000  
U1288                     inv             library         1.000000  
U1289                     nor2            library         1.000000  
U1290                     inv             library         1.000000  
U1291                     nor2            library         1.000000  
U1292                     inv             library         1.000000  
U1293                     nor2            library         1.000000  
U1294                     inv             library         1.000000  
U1295                     nor2            library         1.000000  
U1296                     inv             library         1.000000  
U1297                     nor2            library         1.000000  
U1298                     inv             library         1.000000  
U1299                     nor2            library         1.000000  
U1300                     inv             library         1.000000  
U1301                     nor2            library         1.000000  
U1302                     inv             library         1.000000  
U1303                     nor2            library         1.000000  
U1304                     inv             library         1.000000  
U1305                     nor2            library         1.000000  
U1306                     inv             library         1.000000  
U1307                     nor2            library         1.000000  
U1308                     inv             library         1.000000  
U1309                     nor2            library         1.000000  
U1310                     inv             library         1.000000  
U1311                     nor2            library         1.000000  
U1312                     inv             library         1.000000  
U1313                     nor2            library         1.000000  
U1314                     inv             library         1.000000  
U1315                     nor2            library         1.000000  
U1316                     inv             library         1.000000  
U1317                     nor2            library         1.000000  
U1318                     inv             library         1.000000  
U1319                     nor2            library         1.000000  
U1320                     inv             library         1.000000  
U1321                     nor2            library         1.000000  
U1322                     inv             library         1.000000  
U1323                     nor2            library         1.000000  
U1324                     inv             library         1.000000  
U1325                     nor2            library         1.000000  
U1326                     inv             library         1.000000  
U1327                     nor2            library         1.000000  
U1328                     inv             library         1.000000  
U1329                     nor2            library         1.000000  
U1330                     inv             library         1.000000  
U1331                     nor2            library         1.000000  
U1332                     inv             library         1.000000  
U1333                     nor2            library         1.000000  
U1334                     inv             library         1.000000  
U1335                     nor2            library         1.000000  
U1336                     inv             library         1.000000  
U1337                     nor2            library         1.000000  
U1338                     inv             library         1.000000  
U1339                     nor2            library         1.000000  
U1340                     inv             library         1.000000  
U1341                     nor2            library         1.000000  
U1342                     inv             library         1.000000  
U1343                     nor2            library         1.000000  
U1344                     inv             library         1.000000  
U1345                     nor2            library         1.000000  
U1346                     inv             library         1.000000  
U1347                     nor2            library         1.000000  
U1348                     inv             library         1.000000  
U1349                     nor2            library         1.000000  
U1350                     inv             library         1.000000  
U1351                     nor2            library         1.000000  
U1352                     inv             library         1.000000  
U1353                     nor2            library         1.000000  
U1354                     inv             library         1.000000  
U1355                     nor2            library         1.000000  
U1356                     inv             library         1.000000  
U1357                     nor2            library         1.000000  
U1358                     inv             library         1.000000  
U1359                     nor2            library         1.000000  
U1360                     inv             library         1.000000  
U1361                     nor2            library         1.000000  
U1362                     inv             library         1.000000  
U1363                     nor2            library         1.000000  
U1364                     inv             library         1.000000  
U1365                     nor2            library         1.000000  
U1366                     inv             library         1.000000  
U1367                     nor2            library         1.000000  
U1368                     inv             library         1.000000  
U1369                     nor2            library         1.000000  
U1370                     inv             library         1.000000  
U1371                     nor2            library         1.000000  
U1372                     inv             library         1.000000  
U1373                     nor2            library         1.000000  
U1374                     inv             library         1.000000  
U1375                     nor2            library         1.000000  
U1376                     inv             library         1.000000  
U1377                     nor2            library         1.000000  
U1378                     inv             library         1.000000  
U1379                     nor2            library         1.000000  
U1380                     inv             library         1.000000  
U1381                     nor2            library         1.000000  
U1382                     inv             library         1.000000  
U1383                     nor2            library         1.000000  
U1384                     inv             library         1.000000  
U1385                     nor2            library         1.000000  
U1386                     inv             library         1.000000  
U1387                     nor2            library         1.000000  
U1388                     inv             library         1.000000  
U1389                     nor2            library         1.000000  
U1390                     inv             library         1.000000  
U1391                     nor2            library         1.000000  
U1392                     inv             library         1.000000  
U1393                     nor2            library         1.000000  
U1394                     inv             library         1.000000  
U1395                     nor2            library         1.000000  
U1396                     inv             library         1.000000  
U1397                     nor2            library         1.000000  
U1398                     inv             library         1.000000  
U1399                     nor2            library         1.000000  
U1400                     inv             library         1.000000  
U1401                     nor2            library         1.000000  
U1402                     inv             library         1.000000  
U1403                     nor2            library         1.000000  
U1404                     inv             library         1.000000  
U1405                     nor2            library         1.000000  
U1406                     inv             library         1.000000  
U1407                     nor2            library         1.000000  
U1408                     inv             library         1.000000  
U1409                     nor2            library         1.000000  
U1410                     inv             library         1.000000  
U1411                     nor2            library         1.000000  
U1412                     inv             library         1.000000  
U1413                     nor2            library         1.000000  
U1414                     inv             library         1.000000  
U1415                     nor2            library         1.000000  
U1416                     inv             library         1.000000  
U1417                     nor2            library         1.000000  
U1418                     inv             library         1.000000  
U1419                     nor2            library         1.000000  
U1420                     inv             library         1.000000  
U1421                     nor2            library         1.000000  
U1422                     inv             library         1.000000  
U1423                     nor2            library         1.000000  
U1424                     inv             library         1.000000  
U1425                     nor2            library         1.000000  
U1426                     inv             library         1.000000  
U1427                     nor2            library         1.000000  
U1428                     inv             library         1.000000  
U1429                     nor2            library         1.000000  
U1430                     inv             library         1.000000  
U1431                     nor2            library         1.000000  
U1432                     inv             library         1.000000  
U1433                     nor2            library         1.000000  
U1434                     inv             library         1.000000  
U1435                     nor2            library         1.000000  
U1436                     inv             library         1.000000  
U1437                     nor2            library         1.000000  
U1438                     inv             library         1.000000  
U1439                     nor2            library         1.000000  
U1440                     inv             library         1.000000  
U1441                     nor2            library         1.000000  
U1442                     inv             library         1.000000  
U1443                     nor2            library         1.000000  
U1444                     inv             library         1.000000  
U1445                     nor2            library         1.000000  
U1446                     inv             library         1.000000  
U1447                     nor2            library         1.000000  
U1448                     inv             library         1.000000  
U1449                     nor2            library         1.000000  
U1450                     inv             library         1.000000  
U1451                     nor2            library         1.000000  
U1452                     inv             library         1.000000  
U1453                     nor2            library         1.000000  
U1454                     inv             library         1.000000  
U1455                     nor2            library         1.000000  
U1456                     inv             library         1.000000  
U1457                     nor2            library         1.000000  
U1458                     inv             library         1.000000  
U1459                     nor2            library         1.000000  
U1460                     inv             library         1.000000  
U1461                     nor2            library         1.000000  
U1462                     inv             library         1.000000  
U1463                     nor2            library         1.000000  
U1464                     inv             library         1.000000  
U1465                     nor2            library         1.000000  
U1466                     inv             library         1.000000  
U1467                     nor2            library         1.000000  
U1468                     inv             library         1.000000  
U1469                     nor2            library         1.000000  
U1470                     inv             library         1.000000  
U1471                     nor2            library         1.000000  
U1472                     inv             library         1.000000  
U1473                     nor2            library         1.000000  
U1474                     inv             library         1.000000  
U1475                     nor2            library         1.000000  
U1476                     inv             library         1.000000  
U1477                     nor2            library         1.000000  
U1478                     inv             library         1.000000  
U1479                     nor2            library         1.000000  
U1480                     inv             library         1.000000  
U1481                     nor2            library         1.000000  
U1482                     inv             library         1.000000  
U1483                     nor2            library         1.000000  
U1484                     inv             library         1.000000  
U1485                     nor2            library         1.000000  
U1486                     inv             library         1.000000  
U1487                     nor2            library         1.000000  
U1488                     inv             library         1.000000  
U1489                     nor2            library         1.000000  
U1490                     inv             library         1.000000  
U1491                     nor2            library         1.000000  
U1492                     inv             library         1.000000  
U1493                     nor2            library         1.000000  
U1494                     inv             library         1.000000  
U1495                     nor2            library         1.000000  
U1496                     inv             library         1.000000  
U1497                     nor2            library         1.000000  
U1498                     inv             library         1.000000  
U1499                     nor2            library         1.000000  
U1500                     inv             library         1.000000  
U1501                     nor2            library         1.000000  
U1502                     inv             library         1.000000  
U1503                     nor2            library         1.000000  
U1504                     inv             library         1.000000  
U1505                     nor2            library         1.000000  
U1506                     inv             library         1.000000  
U1507                     nor2            library         1.000000  
U1508                     inv             library         1.000000  
U1509                     nor2            library         1.000000  
U1510                     inv             library         1.000000  
U1511                     nor2            library         1.000000  
U1512                     inv             library         1.000000  
U1513                     nor2            library         1.000000  
U1514                     inv             library         1.000000  
U1515                     nor2            library         1.000000  
U1516                     inv             library         1.000000  
U1517                     nor2            library         1.000000  
U1518                     inv             library         1.000000  
U1519                     nor2            library         1.000000  
U1520                     inv             library         1.000000  
U1521                     nor2            library         1.000000  
U1522                     inv             library         1.000000  
U1523                     nor2            library         1.000000  
U1524                     inv             library         1.000000  
U1525                     nor2            library         1.000000  
U1526                     inv             library         1.000000  
U1527                     nor2            library         1.000000  
U1528                     inv             library         1.000000  
U1529                     nor2            library         1.000000  
U1530                     inv             library         1.000000  
U1531                     nor2            library         1.000000  
U1532                     inv             library         1.000000  
U1533                     nor2            library         1.000000  
U1534                     inv             library         1.000000  
U1535                     nor2            library         1.000000  
U1536                     inv             library         1.000000  
U1537                     nor2            library         1.000000  
U1538                     inv             library         1.000000  
U1539                     nor2            library         1.000000  
U1540                     inv             library         1.000000  
U1541                     nor2            library         1.000000  
U1542                     inv             library         1.000000  
U1543                     nor2            library         1.000000  
U1544                     inv             library         1.000000  
U1545                     nor2            library         1.000000  
U1546                     inv             library         1.000000  
U1547                     nor2            library         1.000000  
U1548                     inv             library         1.000000  
U1549                     nor2            library         1.000000  
U1550                     inv             library         1.000000  
U1551                     nor2            library         1.000000  
U1552                     inv             library         1.000000  
U1553                     nor2            library         1.000000  
U1554                     inv             library         1.000000  
U1555                     nor2            library         1.000000  
U1556                     inv             library         1.000000  
U1557                     nor2            library         1.000000  
U1558                     inv             library         1.000000  
U1559                     nor2            library         1.000000  
U1560                     inv             library         1.000000  
U1561                     nor2            library         1.000000  
U1562                     inv             library         1.000000  
U1563                     nor2            library         1.000000  
U1564                     inv             library         1.000000  
U1565                     nor2            library         1.000000  
U1566                     inv             library         1.000000  
U1567                     nor2            library         1.000000  
U1568                     inv             library         1.000000  
U1569                     nor2            library         1.000000  
U1570                     inv             library         1.000000  
U1571                     nor2            library         1.000000  
U1572                     inv             library         1.000000  
U1573                     nor2            library         1.000000  
U1574                     inv             library         1.000000  
U1575                     nor2            library         1.000000  
U1576                     inv             library         1.000000  
U1577                     nor2            library         1.000000  
U1578                     inv             library         1.000000  
U1579                     nor2            library         1.000000  
U1580                     inv             library         1.000000  
U1581                     nor2            library         1.000000  
U1582                     inv             library         1.000000  
U1583                     nor2            library         1.000000  
U1584                     inv             library         1.000000  
U1585                     nor2            library         1.000000  
U1586                     inv             library         1.000000  
U1587                     nor2            library         1.000000  
U1588                     inv             library         1.000000  
U1589                     nor2            library         1.000000  
U1590                     inv             library         1.000000  
U1591                     nor2            library         1.000000  
U1592                     inv             library         1.000000  
U1593                     nor2            library         1.000000  
U1594                     inv             library         1.000000  
U1595                     nor2            library         1.000000  
U1596                     inv             library         1.000000  
U1597                     nor2            library         1.000000  
U1598                     inv             library         1.000000  
U1599                     nor2            library         1.000000  
U1600                     inv             library         1.000000  
U1601                     nor2            library         1.000000  
U1602                     inv             library         1.000000  
U1603                     nor2            library         1.000000  
U1604                     inv             library         1.000000  
U1605                     nor2            library         1.000000  
U1606                     inv             library         1.000000  
U1607                     nor2            library         1.000000  
U1608                     inv             library         1.000000  
U1609                     nor2            library         1.000000  
U1610                     inv             library         1.000000  
U1611                     nor2            library         1.000000  
U1612                     inv             library         1.000000  
U1613                     nor2            library         1.000000  
U1614                     inv             library         1.000000  
U1615                     nor2            library         1.000000  
U1616                     inv             library         1.000000  
U1617                     nor2            library         1.000000  
U1618                     inv             library         1.000000  
U1619                     nor2            library         1.000000  
U1620                     inv             library         1.000000  
U1621                     nor2            library         1.000000  
U1622                     inv             library         1.000000  
U1623                     nor2            library         1.000000  
U1624                     inv             library         1.000000  
U1625                     nor2            library         1.000000  
U1626                     inv             library         1.000000  
U1627                     nor2            library         1.000000  
U1628                     inv             library         1.000000  
U1629                     nor2            library         1.000000  
U1630                     inv             library         1.000000  
U1631                     nor2            library         1.000000  
U1632                     inv             library         1.000000  
U1633                     nor2            library         1.000000  
U1634                     inv             library         1.000000  
U1635                     nor2            library         1.000000  
U1636                     inv             library         1.000000  
U1637                     nor2            library         1.000000  
U1638                     inv             library         1.000000  
U1639                     nor2            library         1.000000  
U1640                     inv             library         1.000000  
U1641                     nor2            library         1.000000  
U1642                     inv             library         1.000000  
U1643                     nor2            library         1.000000  
U1644                     inv             library         1.000000  
U1645                     nor2            library         1.000000  
U1646                     inv             library         1.000000  
U1647                     nor2            library         1.000000  
U1648                     inv             library         1.000000  
U1649                     nor2            library         1.000000  
U1650                     inv             library         1.000000  
U1651                     nor2            library         1.000000  
U1652                     inv             library         1.000000  
U1653                     nor2            library         1.000000  
U1654                     inv             library         1.000000  
U1655                     nor2            library         1.000000  
U1656                     inv             library         1.000000  
U1657                     nor2            library         1.000000  
U1658                     inv             library         1.000000  
U1659                     nor2            library         1.000000  
U1660                     inv             library         1.000000  
U1661                     nor2            library         1.000000  
U1662                     inv             library         1.000000  
U1663                     nor2            library         1.000000  
U1664                     inv             library         1.000000  
U1665                     nor2            library         1.000000  
U1666                     inv             library         1.000000  
U1667                     nor2            library         1.000000  
U1668                     inv             library         1.000000  
U1669                     nor2            library         1.000000  
U1670                     inv             library         1.000000  
U1671                     nor2            library         1.000000  
U1672                     inv             library         1.000000  
U1673                     nor2            library         1.000000  
U1674                     inv             library         1.000000  
U1675                     nor2            library         1.000000  
U1676                     inv             library         1.000000  
U1677                     nor2            library         1.000000  
U1678                     inv             library         1.000000  
U1679                     nor2            library         1.000000  
U1680                     inv             library         1.000000  
U1681                     nor2            library         1.000000  
U1682                     inv             library         1.000000  
U1683                     nor2            library         1.000000  
U1684                     inv             library         1.000000  
U1685                     nor2            library         1.000000  
U1686                     inv             library         1.000000  
U1687                     nor2            library         1.000000  
U1688                     inv             library         1.000000  
U1701                     nor2            library         1.000000  
U1702                     inv             library         1.000000  
U1703                     nor2            library         1.000000  
U1704                     inv             library         1.000000  
U1705                     nor2            library         1.000000  
U1706                     inv             library         1.000000  
U1707                     nor2            library         1.000000  
U1708                     inv             library         1.000000  
U1709                     nor2            library         1.000000  
U1710                     inv             library         1.000000  
U1711                     nor2            library         1.000000  
U1712                     inv             library         1.000000  
U1713                     nor2            library         1.000000  
U1714                     inv             library         1.000000  
U1715                     nor2            library         1.000000  
U1716                     inv             library         1.000000  
U1717                     nor2            library         1.000000  
U1718                     inv             library         1.000000  
U1719                     nor2            library         1.000000  
U1720                     inv             library         1.000000  
U1721                     nor2            library         1.000000  
