Information: Updating graph... (UID-83)
 
****************************************
Report : cell
Design : FIR_Filter_Project1_1
Version: O-2018.06-SP1
Date   : Mon Dec  2 15:10:55 2024
****************************************

Attributes:
    b - black box (unknown)
    h - hierarchical
    n - noncombinational
    r - removable
    u - contains unmapped logic

Cell                      Reference       Library             Area  Attributes
PR_add_reg[4][3]          Flip_Flop       gf65            0.000000  n
PR_add_reg[4][4]          Flip_Flop       gf65            0.000000  n
PR_add_reg[4][5]          Flip_Flop       gf65            0.000000  n
PR_add_reg[4][6]          Flip_Flop       gf65            0.000000  n
PR_add_reg[4][7]          Flip_Flop       gf65            0.000000  n
PR_add_reg[4][8]          Flip_Flop       gf65            0.000000  n
PR_add_reg[4][9]          Flip_Flop       gf65            0.000000  n
PR_add_reg[4][10]         Flip_Flop       gf65            0.000000  n
PR_add_reg[4][11]         Flip_Flop       gf65            0.000000  n
PR_add_reg[4][12]         Flip_Flop       gf65            0.000000  n
PR_add_reg[4][13]         Flip_Flop       gf65            0.000000  n
PR_add_reg[4][14]         Flip_Flop       gf65            0.000000  n
PR_add_reg[4][15]         Flip_Flop       gf65            0.000000  n
PR_add_reg[4][16]         Flip_Flop       gf65            0.000000  n
PR_add_reg[4][17]         Flip_Flop       gf65            0.000000  n
PR_add_reg[4][18]         Flip_Flop       gf65            0.000000  n
PR_add_reg[4][19]         Flip_Flop       gf65            0.000000  n
PR_add_reg[5][0]          Flip_Flop       gf65            0.000000  n
PR_add_reg[5][1]          Flip_Flop       gf65            0.000000  n
PR_add_reg[5][2]          Flip_Flop       gf65            0.000000  n
PR_add_reg[5][3]          Flip_Flop       gf65            0.000000  n
PR_add_reg[5][4]          Flip_Flop       gf65            0.000000  n
PR_add_reg[5][5]          Flip_Flop       gf65            0.000000  n
PR_add_reg[5][6]          Flip_Flop       gf65            0.000000  n
PR_add_reg[5][7]          Flip_Flop       gf65            0.000000  n
PR_add_reg[5][8]          Flip_Flop       gf65            0.000000  n
PR_add_reg[5][9]          Flip_Flop       gf65            0.000000  n
PR_add_reg[5][10]         Flip_Flop       gf65            0.000000  n
PR_add_reg[5][11]         Flip_Flop       gf65            0.000000  n
PR_add_reg[5][12]         Flip_Flop       gf65            0.000000  n
PR_add_reg[5][13]         Flip_Flop       gf65            0.000000  n
PR_add_reg[5][14]         Flip_Flop       gf65            0.000000  n
PR_add_reg[5][15]         Flip_Flop       gf65            0.000000  n
PR_add_reg[5][16]         Flip_Flop       gf65            0.000000  n
PR_add_reg[5][17]         Flip_Flop       gf65            0.000000  n
PR_add_reg[5][18]         Flip_Flop       gf65            0.000000  n
PR_add_reg[5][19]         Flip_Flop       gf65            0.000000  n
PR_add_reg[6][0]          Flip_Flop       gf65            0.000000  n
PR_add_reg[6][1]          Flip_Flop       gf65            0.000000  n
PR_add_reg[6][2]          Flip_Flop       gf65            0.000000  n
PR_add_reg[6][3]          Flip_Flop       gf65            0.000000  n
PR_add_reg[6][4]          Flip_Flop       gf65            0.000000  n
PR_add_reg[6][5]          Flip_Flop       gf65            0.000000  n
PR_add_reg[6][6]          Flip_Flop       gf65            0.000000  n
PR_add_reg[6][7]          Flip_Flop       gf65            0.000000  n
PR_add_reg[6][8]          Flip_Flop       gf65            0.000000  n
PR_add_reg[6][9]          Flip_Flop       gf65            0.000000  n
PR_add_reg[6][10]         Flip_Flop       gf65            0.000000  n
PR_add_reg[6][11]         Flip_Flop       gf65            0.000000  n
PR_add_reg[6][12]         Flip_Flop       gf65            0.000000  n
PR_add_reg[6][13]         Flip_Flop       gf65            0.000000  n
PR_add_reg[6][14]         Flip_Flop       gf65            0.000000  n
PR_add_reg[6][15]         Flip_Flop       gf65            0.000000  n
PR_add_reg[6][16]         Flip_Flop       gf65            0.000000  n
PR_add_reg[6][17]         Flip_Flop       gf65            0.000000  n
PR_add_reg[6][18]         Flip_Flop       gf65            0.000000  n
PR_add_reg[6][19]         Flip_Flop       gf65            0.000000  n
PR_add_reg[7][0]          Flip_Flop       gf65            0.000000  n
PR_add_reg[7][1]          Flip_Flop       gf65            0.000000  n
PR_add_reg[7][2]          Flip_Flop       gf65            0.000000  n
PR_add_reg[7][3]          Flip_Flop       gf65            0.000000  n
PR_add_reg[7][4]          Flip_Flop       gf65            0.000000  n
PR_add_reg[7][5]          Flip_Flop       gf65            0.000000  n
PR_add_reg[7][6]          Flip_Flop       gf65            0.000000  n
PR_add_reg[7][7]          Flip_Flop       gf65            0.000000  n
PR_add_reg[7][8]          Flip_Flop       gf65            0.000000  n
PR_add_reg[7][9]          Flip_Flop       gf65            0.000000  n
PR_add_reg[7][10]         Flip_Flop       gf65            0.000000  n
PR_add_reg[7][11]         Flip_Flop       gf65            0.000000  n
PR_add_reg[7][12]         Flip_Flop       gf65            0.000000  n
PR_add_reg[7][13]         Flip_Flop       gf65            0.000000  n
PR_add_reg[7][14]         Flip_Flop       gf65            0.000000  n
